0,0.0011183343141223697,0.001831280736655687,0.0014748075200644063
1,6.689901385560132e-05,0.0002141713373041054,0.0001405351761584828
2,3.230629454034163e-05,0.0001905825662451224,0.00011144442953556018
3,1.85064289052039e-05,0.0001815563783087576,0.00010003140503739585
4,1.1002821990206997e-05,0.00017626610914982176,9.36344669381037e-05
5,6.8581803457464e-06,0.00017312182572698425,8.999000390469423e-05
6,4.682340078648055e-06,0.00017145032127311344,8.806633070223455e-05
7,3.3793629241028852e-06,0.00017009030801032806,8.673483574960511e-05
8,2.599866913316193e-06,0.00016911283222334733,8.585634938481696e-05
9,2.086839018442743e-06,0.0001683711735082111,8.52290062629422e-05
10,1.7943877455671534e-06,0.00016789221541144126,8.484330114559011e-05
11,1.5941144070576628e-06,0.00016749719724493275,8.454565596526638e-05
12,1.4974004481782392e-06,0.00016731956780761316,8.440848380563872e-05
13,1.433023230917113e-06,0.000166947238141968,8.419013053461964e-05
14,1.5317929042431094e-06,0.00016654142261671482,8.403660786454763e-05
15,1.3456707843926222e-06,0.00016516400721772965,8.325483954665215e-05
16,1.2366687764825517e-06,0.00016463626982189694,8.293646913135257e-05
17,1.195301541358427e-06,0.00016474331500146072,8.296930733243516e-05
18,1.1378664177098013e-06,0.00016406766876390233,8.260276750275167e-05
19,1.0619078821821809e-06,0.00016369170624901558,8.237680674598691e-05
