0.7661359310150146,0.04817143827676773,-0.612353503704071,-1.0198400020599365,-0.1586979180574417,0.9685958623886108
0.7377782464027405,0.030060788616538048,-0.6411107778549194,-1.0377434492111206,-0.1876731961965561,0.950910210609436
0.3846566081047058,-0.22643475234508514,-0.9945183396339417,-1.2940683364868164,-0.5412406325340271,0.6947505474090576
-0.7005608081817627,-1.2146096229553223,-2.079810857772827,-2.282191038131714,-1.6265733242034912,-0.29331934452056885
-2.0782713890075684,-2.5704500675201416,-3.4575326442718506,-3.6380221843719482,-3.004302740097046,-1.649142861366272
-3.516218900680542,-4.00380802154541,-4.895483016967773,-5.071376800537109,-4.442253589630127,-3.0824973583221436
-4.9673357009887695,-5.453885555267334,-6.346600532531738,-6.521454334259033,-5.89337158203125,-4.53257417678833
-6.4214701652526855,-6.907781600952148,-7.800734996795654,-7.975350379943848,-7.347506523132324,-5.986469745635986
-7.876307010650635,-8.362567901611328,-9.255571365356445,-9.430135726928711,-8.80234146118164,-7.441250801086426
-9.331319808959961,-9.817561149597168,-10.710579872131348,-10.88512897491455,-10.257349967956543,-8.896248817443848
-10.786340713500977,-11.272582054138184,-12.165600776672363,-12.340149879455566,-11.712370872497559,-10.351269721984863
-12.241361618041992,-12.7276029586792,-13.620621681213379,-13.795170783996582,-13.167391777038574,-11.806290626525879
-13.696382522583008,-14.182623863220215,-15.075642585754395,-15.250191688537598,-14.62241268157959,-13.261311531066895
-15.151403427124023,-15.63764476776123,-16.530698776245117,-16.705259323120117,-16.077438354492188,-14.71633243560791
-16.606464385986328,-17.092737197875977,-17.985815048217773,-18.160375595092773,-17.532554626464844,-16.171363830566406
-18.061580657958984,-18.547853469848633,-19.44093132019043,-19.61549186706543,-18.9876708984375,-17.626480102539062
-19.51669692993164,-20.00296974182129,-20.896047592163086,-21.070608139038086,-20.442787170410156,-19.08159637451172
-20.971813201904297,-21.458086013793945,-22.351163864135742,-22.525724411010742,-21.897903442382812,-20.536712646484375
-22.426929473876953,-22.9132022857666,-23.8062801361084,-23.9808406829834,-23.35301971435547,-21.99182891845703
-23.88204574584961,-24.368318557739258,-25.261396408081055,-25.435956954956055,-24.808135986328125,-23.446945190429688
-25.337162017822266,-25.823434829711914,-26.71651268005371,-26.89107322692871,-26.26325225830078,-24.902061462402344
-26.792278289794922,-27.27855110168457,-28.171628952026367,-28.346189498901367,-27.718368530273438,-26.357177734375
-28.247394561767578,-28.733667373657227,-29.626745223999023,-29.801305770874023,-29.173484802246094,-27.812294006347656
-29.702510833740234,-30.188783645629883,-31.08186149597168,-31.25642204284668,-30.62860107421875,-29.267410278320312
-31.15762710571289,-31.64389991760254,-32.53690719604492,-32.71144485473633,-32.08370590209961,-30.72252655029297
-32.61266326904297,-33.098873138427734,-33.9918327331543,-34.1663703918457,-33.538631439208984,-32.17761993408203
