0,1.8971492181663052e-06,2.433847896554653e-07,2.140533979400061e-06
1,1.8801805481416523e-06,2.468867421612231e-07,2.1270673187245848e-06
2,1.9485835309751565e-06,2.4235973228314833e-07,2.1909431779931765e-06
3,1.9655738014989765e-06,2.459190397985367e-07,2.211492756032385e-06
4,1.918289626701153e-06,2.448042835112574e-07,2.1630939954775386e-06
5,1.924315711221425e-06,2.3795844583673897e-07,2.1622740860038903e-06
6,1.894506681310304e-06,2.417841642454732e-07,2.1362907318689395e-06
7,1.910781065816991e-06,2.433044130611961e-07,2.1540854504564777e-06
8,1.9061935745412484e-06,2.463297050780966e-07,2.1525233933061827e-06
9,1.9031548390557873e-06,2.4323566094608395e-07,2.1463904431584524e-06
10,1.876354531304969e-06,2.453272429647768e-07,2.1216817458480364e-06
11,1.900322445180791e-06,2.395661624632339e-07,2.139888692909153e-06
12,1.8901597513831803e-06,2.424298202186037e-07,2.1325895431800745e-06
13,1.8281625671079382e-06,2.409888111287728e-07,2.069151378236711e-06
14,1.8625199800226255e-06,2.427737229027116e-07,2.1052937881904654e-06
15,1.8806352954925387e-06,2.3635941204247501e-07,2.1169946649024496e-06
16,1.8855489543057047e-06,2.3275201499473042e-07,2.118300926667871e-06
17,1.8711934899329208e-06,2.3311612551424332e-07,2.104309714923147e-06
18,1.870482833510323e-06,2.315919118700549e-07,2.10207463169354e-06
19,1.8519427840146818e-06,2.3105054935967928e-07,2.082993432850344e-06
20,1.8610957113196491e-06,2.314654210522349e-07,2.09256108973932e-06
21,1.8577411537989974e-06,2.3682649441525427e-07,2.0945676624251064e-06
22,1.8074987337968196e-06,2.274462644891173e-07,2.0349450551293558e-06
23,1.8128849887943943e-06,2.29668287943241e-07,2.0425532056833617e-06
24,1.8355603970121592e-06,2.3405101501339232e-07,2.0696113551821327e-06
25,1.7855626310847583e-06,2.3327299913944444e-07,2.0188356302242028e-06
26,1.801279722712934e-06,2.327568608961883e-07,2.03403669729596e-06
27,1.7764364201866556e-06,2.3305551621888299e-07,2.0094919364055386e-06
28,1.8138680388801731e-06,2.2661789955691347e-07,2.040485924226232e-06
29,1.8136270227842033e-06,2.2510823782795342e-07,2.038735146925319e-06
30,1.7975221453525592e-06,2.2485842521291488e-07,2.022380613198038e-06
31,1.8075114667226444e-06,2.2399022725494433e-07,2.0315017081884434e-06
32,1.740955667628441e-06,2.258299929280838e-07,1.966785703189089e-06
33,1.7816577155826963e-06,2.293802623398733e-07,2.0110380773985526e-06
34,1.8087076796291512e-06,2.3406191473895888e-07,2.0427696654223837e-06
35,1.7948518689081538e-06,2.200270046159858e-07,2.0148788735241396e-06
36,1.7605161701794714e-06,2.2431417789903207e-07,1.9848303054459393e-06
